patch_path,patch_id,flood_pixel_pct,nodata_ratio,strat_key
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0244.npz,patch_0244,0.34161376953125,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0245.npz,patch_0245,0.0444488525390625,0.0,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0246.npz,patch_0246,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0247.npz,patch_0247,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0248.npz,patch_0248,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0249.npz,patch_0249,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0250.npz,patch_0250,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0251.npz,patch_0251,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0252.npz,patch_0252,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0253.npz,patch_0253,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0254.npz,patch_0254,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0255.npz,patch_0255,0.6807098388671875,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0256.npz,patch_0256,0.402557373046875,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0257.npz,patch_0257,0.33709716796875,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0258.npz,patch_0258,0.3374176025390625,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0259.npz,patch_0259,0.1771697998046875,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0260.npz,patch_0260,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0261.npz,patch_0261,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0262.npz,patch_0262,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0263.npz,patch_0263,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0264.npz,patch_0264,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0265.npz,patch_0265,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0266.npz,patch_0266,0.036376953125,0.0,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0267.npz,patch_0267,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0268.npz,patch_0268,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0269.npz,patch_0269,0.3697967529296875,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0270.npz,patch_0270,0.4262847900390625,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0271.npz,patch_0271,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0272.npz,patch_0272,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0273.npz,patch_0273,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0274.npz,patch_0274,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0275.npz,patch_0275,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0276.npz,patch_0276,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0277.npz,patch_0277,0.6086273193359375,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0278.npz,patch_0278,0.4510955810546875,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0279.npz,patch_0279,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0280.npz,patch_0280,0.0669403076171875,0.0,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0281.npz,patch_0281,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0282.npz,patch_0282,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0283.npz,patch_0283,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0284.npz,patch_0284,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0285.npz,patch_0285,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0286.npz,patch_0286,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0287.npz,patch_0287,0.3378143310546875,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0288.npz,patch_0288,0.29644775390625,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0289.npz,patch_0289,0.1386566162109375,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0290.npz,patch_0290,6.103515625e-05,0.0,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0291.npz,patch_0291,0.370361328125,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0292.npz,patch_0292,0.1682891845703125,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0293.npz,patch_0293,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0294.npz,patch_0294,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0295.npz,patch_0295,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0296.npz,patch_0296,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0297.npz,patch_0297,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0298.npz,patch_0298,0.642822265625,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0299.npz,patch_0299,0.310791015625,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0300.npz,patch_0300,0.0365753173828125,0.0,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0301.npz,patch_0301,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0302.npz,patch_0302,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0303.npz,patch_0303,0.0002593994140625,0.0,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0304.npz,patch_0304,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0305.npz,patch_0305,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0306.npz,patch_0306,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0307.npz,patch_0307,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0308.npz,patch_0308,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0309.npz,patch_0309,0.4200439453125,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0310.npz,patch_0310,0.016265869140625,0.0,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0311.npz,patch_0311,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0312.npz,patch_0312,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0313.npz,patch_0313,0.00042724609375,0.0,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0314.npz,patch_0314,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0315.npz,patch_0315,0.4515380859375,0.0,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0316.npz,patch_0316,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0317.npz,patch_0317,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0318.npz,patch_0318,0.0,0.0,zero
f:\MAPATHON\sylhet_flood_2024\data\processed\patches\patch_0319.npz,patch_0319,0.0,0.0,zero
